"Pseudojuloides mesostigma Randall & Randall, 1981",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudoscarus margaritus Cartier, 1874",X,"Chlorurus spilurus (Valenciennes, 1840)",,,,,,,,,,,,,,,,,,,,,,,
"Scarus chameleon Choat & Randall, 1986",V,,,,,,,,,,,,,,,,,,,,,,,,
"Scarus flavipectoralis Schultz, 1958",V,,,,,,,,,,,,,,,,,,,,,,,,
"Scarus ophthalmistius Herre, 1933",X,"Cetoscarus ocellatus (Valenciennes, 1840)",,,,,,,,,,,,,,,,,,,,,,,
"Scarus visayanus Herre, 1933",X,"Scarus tricolor Bleeker, 1847",,,,,,,,,,,,,,,,,,,,,,,
"Stethojulis linearis Schultz, 1960",X,"Stethojulis bandanensis (Bleeker, 1851)",,,,,,,,,,,,,,,,,,,,,,,
"Stethojulis zatima Jordan & Seale, 1905",X,"Stethojulis interrupta (Bleeker, 1851)",,,,,,,,,,,,,,,,,,,,,,,
"Terelabrus zonalis Fukui, 2018",V,,,,,,,,,,,,,,,,,,,,,,,,
"Wetmorella albofasciata Schultz & Marshall, 1954",V,,,,,,,,,,,,,,,,,,,,,,,,
"Wetmorella philippina Fowler & Bean, 1928",X,"Wetmorella nigropinnata (Seale, 1901)",,,,,,,,,,,,,,,,,,,,,,,
"Wetmorella triocellata Schultz & Marshall, 1954",X,"Wetmorella nigropinnata (Seale, 1901)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER PERCIFORMES (78),,,,,,,,,,,,,,,,,,,,,,,,,
Family Serranidae (421),,,,,,,,,,,,,,,,,,,,,,,,,
"Chelidoperca santosi Williams & Carpenter, 2015",V,,,,,,,,,,,,,,,,,,,,,,,,
"Chelidoperca tosaensis Matsunuma, Yamakawa & Williams, 2017",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Scorpaenidae (455),,,,,,,,,,,,,,,,,,,,,,,,,
"Brachypterois serrulifer Fowler, 1938",V,,,,,,,,,,,,,,,,,,,,,,,,
"Hipposcorpaena filamentosa Fowler, 1938",V,,,,,,,,,,,,,,,,,,,,,,,,
"Hypomacrus albaiensis Evermann & Seale, 1907",V,"Scorpaenodes albaiensis (Evermann & Seale, 1907)",,,,,,,,,,,,,,,,,,,,,,,
"Hypomacrus brocki Schultz, 1966",X,"  Scorpaenodes minor (Smith, 1958)",,,,,,,,,,,,,,,,,,,,,,,
"Macroscorpius pallidus Fowler, 1938",X,"Lioscorpius longiceps Günther, 1880",,,,,,,,,,,,,,,,,,,,,,,
"Nemapontinus tentacularis Fowler, 1938",V,"Pontinus tentacularis (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Nemapterois biocellatus Fowler, 1938",V,"Dendrochirus biocellatus (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Phenacoscorpius megalops Fowler, 1938",V,"Phenacoscorpius megalops Fowler, 1938",,,,,,,,,,,,,,,,,,,,,,,
"Pteroidichthys acutus Motomura & Kanade, 2015",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pterois paucispinula Matsunuma & Motomura, 2014",V,,,,,,,,,,,,,,,,,,,,,,,,
"Scorpaena amplisquamiceps Fowler, 1938",V,"Neomerinthe amplisquamiceps (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Scorpaena gibbifrons Fowler, 1938",X,"Neomerinthe erostris (Alcock, 1896)",,,,,,,,,,,,,,,,,,,,,,,
"Scorpaena hemilepidota Fowler, 1938",X,"Scorpaena neglecta Temminck & Schlegel, 1843",,,,,,,,,,,,,,,,,,,,,,,
"Scorpaena kaufmani Herre, 1952",V,"Neomerinthe kaufmani (Herre, 1952)",,,,,,,,,,,,,,,,,,,,,,,
"Scorpaena mcadamsi Fowler, 1938",V,"Parascorpaena mcadamsi (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Scorpaena megalepis Fowler, 1938",V,"Neomerinthe megalepis (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Scorpaena pallidimacula Fowler, 1938",V,"Neomerinthe pallidimacula (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Scorpaena taeniophrys Fowler, 1943",V,"Sebastapistes taeniophrys (Fowler, 1943)",,,,,,,,,,,,,,,,,,,,,,,
"Scorpaenopsella armata Fowler, 1938",X,"Scorpaena neglecta Temminck & Schlegel, 1843",,,,,,,,,,,,,,,,,,,,,,,
"Scorpaenopsis cotticeps Fowler, 1938",V,,,,,,,,,,,,,,,,,,,,,,,,
"Scorpaenopsis obtusa Randall & Eschmeyer, 2002",V,,,,,,,,,,,,,,,,,,,,,,,,
"Scorpaenopsis stigma Fowler, 1938",X,"Phenacoscorpius megalops Fowler, 1938",,,,,,,,,,,,,,,,,,,,,,,
"Scorpaenopsis vittapinna Randall & Eschmeyer, 2002",V,,,,,,,,,,,,,,,,,,,,,,,,
"Taenianotes minutus Marion de Procé, 1822",X,An overlooked available name.,,,,,,,,,,,,,,,,,,,,,,,
Family Triglidae (461),,,,,,,,,,,,,,,,,,,,,,,,,
"Acanthostedion rugosum Fowler, 1943",X,"Satyrichthys clavilapis Fowler, 1938",,,,,,,,,,,,,,,,,,,,,,,
"Bovitrigla acanthomoplate Fowler, 1938",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Dixiphichthys hoplites Fowler, 1938",V,"Pterygotrigla hoplites (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Dixiphistes macrorhynchus Fowler, 1938",X,"Pterygotrigla macrorhynchus Kamohara, 1936",,,,,,,,,,,,,,,,,,,,,,,
"Dixiphistops megalops Fowler, 1938",V,"Pterygotrigla megalops (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Gargariscus semidentatus Smith, 1917",X,"Gargariscus prionocephalus (Duméril, 1869)",,,,,,,,,,,,,,,,,,,,,,,
"Heminodus philippinus Smith, 1917",V,,,,,,,,,,,,,,,,,,,,,,,,
"Lepidotrigla argyrosoma Fowler, 1938",V,,,,,,,,,,,,,,,,,,,,,,,,
"Lepidotrigla deasoni Herre & Kauffman, 1952",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Lepidotrigla eydouxii Sauvage, 1878",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Lepidotrigla macrobrachium Fowler, 1938",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Lepidotrigla pectoralis Fowler, 1938",V,,,,,,,,,,,,,,,,,,,,,,,,
"Lepidotrigla punctipectoralis Fowler, 1938",V,,,,,,,,,,,,,,,,,,,,,,,,
"Lepidotrigla venusta Fowler, 1938",V,,,,,,,,,,,,,,,,,,,,,,,,
"Nemaperistedion orientale Fowler, 1938",V,"Scalicus orientalis (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Otohime tagala Herre & Kauffman, 1952",V,"Pterygotrigla tagala (Herre & Kauffman, 1952)",,,,,,,,,,,,,,,,,,,,,,,
"Paraheminodus kamoharai Kawai, Imamura & Nakaya, 2004",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Peristedion amblygenys Fowler, 1938",V,,,,,,,,,,,,,,,,,,,,,,,,
"Peristedion longiceps Fowler, 1943",VE,"Satyrichthys longiceps (Fowler, 1943)",,,,,,,,,,,,,,,,,,,,,,,
"Peristedion welchi Herre, 1925",V,"Satyrichthys welchi (Herre, 1925)",,,,,,,,,,,,,,,,,,,,,,,
"Pterygotrigla urashimai Richards, Yato & Last, 2003",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Pterygotrigla cajorarori Richards & Yato, 2012",V,,,,,,,,,,,,,,,,,,,,,,,,
"Satyrichthys clavilapis Fowler, 1938",V,,,,,,,,,,,,,,,,,,,,,,,,
"Satyrichthys milleri Kawai, 2013",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Bembridae (463),,,,,,,,,,,,,,,,,,,,,,,,,
"Brachybembras aschemeieri Fowler, 1938",V,,,,,,,,,,,,,,,,,,,,,,,,
"Parabembras multisquamata Kai & Fricke, 2018",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Platycephalidae (464),,,,,,,,,,,,,,,,,,,,,,,,,
"Cymbacephalus armatus Fowler, 1938",VE,"Thysanophrys armata (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Elates thompsoni Jordan & Seale, 1907",X,"Elates ransonnettii (Steindachner, 1876)",,,,,,,,,,,,,,,,,,,,,,,
"Platycephalus fasciatus Günther, 1872",X,"Cociella punctata (Cuvier, 1829)",,,,,,,,,,,,,,,,,,,,,,,
"Thysanophrys chiltonae Schultz, 1966",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Hoplichthyidae (465),,,,,,,,,,,,,,,,,,,,,,,,,
"Acanthoplichthys pectoralis Fowler, 1943",V,"Hoplichthys pectoralis (Fowler, 1943)",,,,,,,,,,,,,,,,,,,,,,,
"Monhoplichthys gregoryi Fowler, 1938",V,"Hoplichthys gregoryi (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Monhoplichthys prosemion Fowler, 1938",VE,"Hoplichthys prosemion (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
Family Anthiadidae,,,,,,,,,,,,,,,,,,,,,,,,,
"Anthias parvirostris Randall & Lubbock, 1981",V,"Pyronotanthias parvirostris (Randall & Lubbock, 1981)",,,,,,,,,,,,,,,,,,,,,,,
"Anthias luzonensis Katayama & Masuda, 1983",V,"Pseudanthias luzonensis (Katayama & Masuda, 1983)",,,,,,,,,,,,,,,,,,,,,,,
"Anthias randalli Lubbock & Allen, 1978",V,"Pseudanthias randalli (Lubbock & Allen, 1978)",,,,,,,,,,,,,,,,,,,,,,,
"Anthias smithvanizi Randall & Lubbock, 1981",V,"Pyronotanthias smithvanizi (Randall & Lubbock, 1981)",,,,,,,,,,,,,,,,,,,,,,,
"Mirolabrichthys imeldae Burgess, 1977",X,"Pyronotanthias lori (Lubbock & Randall, 1976)",,,,,,,,,,,,,,,,,,,,,,,
"Mirolabrichthys tuka Herre & Montalban, 1927",V,,,,,,,,,,,,,,,,,,,,,,,,
"Mirolabrichthys waitei Fowler, 1931",V,"Luzonichthys waitei (Fowler, 1931)",,,,,,,,,,,,,,,,,,,,,,,
"Plectranthias foresti Fourmanoir, 1977",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Plectranthias inermis Randall, 1980",V,,,,,,,,,,,,,,,,,,,,,,,,
"Plectranthias knappi Randall, 1996",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Plectranchias maculatus Fourmanoir, 1982",X,"Selenanthias analis Tanaka, 1918",,,,,,,,,,,,,,,,,,,,,,,
Family Bembropidae,,,,,,,,,,,,,,,,,,,,,,,,,
"Bembrops nelsoni Thompson & Suttkus, 2002",V,,,,,,,,,,,,,,,,,,,,,,,,
"Bembrops philippinus Fowler, 1939",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Epinephelidae,,,,,,,,,,,,,,,,,,,,,,,,,
"Cephalopholis aitha Randall & Heemstra, 1991",V,,,,,,,,,,,,,,,,,,,,,,,,
"Cephalopholis albomarginatus Fowler & Bean, 1930",V,,,,,,,,,,,,,,,,,,,,,,,,
"Cephalopholis kendalli Evermann & Seale, 1907",X,"Cephalopholis cyanostigma (Valenciennes, 1828)",,,,,,,,,,,,,,,,,,,,,,,
"Cephalopholis maculatus Seale & Bean, 1907",X,"Cephalopholis miniata (Forsskål, 1775)",,,,,,,,,,,,,,,,,,,,,,,
"Cephalopholis obtusauris Evermann & Seale, 1907",X,"Cephalopholis aurantia (Valenciennes, 1828)",,,,,,,,,,,,,,,,,,,,,,,
"Epinephelus albimaculatus Seale, 1910",X,"Epinephelus bleekeri (Vaillant, 1878)",,,,,,,,,,,,,,,,,,,,,,,
"Epinephelus matterni Fowler, 1918",X,"Epinephelus rivulatus (Valenciennes, 1830)",,,,,,,,,,,,,,,,,,,,,,,
"Plectropomus truncatus Fowler & Bean, 1930",X,"Plectropomus areolatus (Rüppell, 1830)",,,,,,,,,,,,,,,,,,,,,,,
Family Grammistidae,,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudogramma erythreum Randall & Baldwin, 1997",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Liopropomatidae,,,,,,,,,,,,,,,,,,,,,,,,,
"Liopropoma collettei Randall & Taylor, 1988",V,,,,,,,,,,,,,,,,,,,,,,,,
"Ypsigramma lineata Schultz, 1953",X,"Liopropoma susumi (Jordan & Seale, 1906)",,,,,,,,,,,,,,,,,,,,,,,
Family Synanceiidae,,,,,,,,,,,,,,,,,,,,,,,,,
"Aploactoides philippinus Fowler, 1938",V,"Erisphex philippinus (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Coccotropus obbesi Weber, 1913",V,"Paraploactis obbesi (Weber, 1913)",,,,,,,,,,,,,,,,,,,,,,,
"Inimicus bifilis Fowler, 1938",X,"Inimicus didactylus (Pallas, 1769)",,,,,,,,,,,,,,,,,,,,,,,
"Minous radiatus Matsunuma & Motomura, 2018",V,,,,,,,,,,,,,,,,,,,,,,,,
"Ocosia zaspilota Poss & Eschmeyer, 1975",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Prosopodasys cypho Fowler, 1938",VE,"Pseudovespicula cypho (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Prosopodasys gogorzae Jordan & Seale, 1905",X,"Trichosomus trachinoides (Cuvier, 1829)",,,,,,,,,,,,,,,,,,,,,,,
"Prosopodasys zonatus Weber, 1913",V,"Paracentropogon zonatus (Weber, 1913)",,,,,,,,,,,,,,,,,,,,,,,
"Xenaploactis anopta Poss & Eschmeyer, 1980",VE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER ACANTHURIFORMES (81),,,,,,,,,,,,,,,,,,,,,,,,,
Family Acanthuridae (501),,,,,,,,,,,,,,,,,,,,,,,,,
"Acanthurus albimento Carpenter, Williams & Santos, 2017",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Acanthurus auranticavus Randall, 1956",V,,,,,,,,,,,,,,,,,,,,,,,,
"Acanthurus leucocheilus Herre, 1927",V,,,,,,,,,,,,,,,,,,,,,,,,
"Acanthurus mindorensis Herre, 1927",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Acanthurus philippinus Herre, 1927",X,"Acanthurus thompsoni (Fowler, 1923)",,,,,,,,,,,,,,,,,,,,,,,
"Ctenochaetus binotatus Randall, 1955",V,,,,,,,,,,,,,,,,,,,,,,,,
"Naso caeruleacauda Randall, 1994",V,,,,,,,,,,,,,,,,,,,,,,,,
"Naso fageni Morrow, 1954",V,,,,,,,,,,,,,,,,,,,,,,,,
"Naso lopezi Herre, 1927",V,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER SPARIFORMES (82),,,,,,,,,,,,,,,,,,,,,,,,,
Family Nemipteridae (505),,,,,,,,,,,,,,,,,,,,,,,,,
"Nemipterus worcesteri Evermann & Seale, 1907",X,"Nemipterus furcosus (Valenciennes, 1830)",,,,,,,,,,,,,,,,,,,,,,,
"Parascolopsis tanyactis Russell, 1986",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pentapodus lineoscapularis Fowler, 1943",X,"Pentapodus bifasciatus (Bleeker, 1848)",,,,,,,,,,,,,,,,,,,,,,,
"Dentex filiformis Seale, 1910",X,"Pentapodus setosus (Valenciennes, 1830)",,,,,,,,,,,,,,,,,,,,,,,
"Scolopsis luzonia Jordan & Seale, 1907",X,"Scolopsis ciliata (Lacepède, 1802)",,,,,,,,,,,,,,,,,,,,,,,
"Scolopsis bulanensis Evermann & Seale, 1907",X,"Scolopsis xenochrous Günther, 1872",,,,,,,,,,,,,,,,,,,,,,,
Family Lethrinidae (506),,,,,,,,,,,,,,,,,,,,,,,,,
"Lethrinus atkinsoni Seale, 1910",V,,,,,,,,,,,,,,,,,,,,,,,,
"Lethrinus cutambi Seale, 1910",X,"Lethrinus obsoletus (Forsskål, 1775)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER LOPHIIFORMES (84),,,,,,,,,,,,,,,,,,,,,,,,,
Family Lophiidae (509),,,,,,,,,,,,,,,,,,,,,,,,,
"Lophiodes olivaceus Smith & Radcliffe, 1912",X,"Lophiodes mutilus (Alcock, 1894)",,,,,,,,,,,,,,,,,,,,,,,
"Lophiodes infrabrunneus Smith & Radcliffe, 1912",X,"Lophiodes triradiatus (Lloyd, 1909)",,,,,,,,,,,,,,,,,,,,,,,
Family Antennariidae (510),,,,,,,,,,,,,,,,,,,,,,,,,
"Antennarius altipinnis Smith & Radcliffe, 1912",X,"Abantennarius dorehensis (Bleeker, 1859)",,,,,,,,,,,,,,,,,,,,,,,
"Antennarius rosaceus Smith & Radcliffe, 2012",V,"Abantennarius rosaceus (Smith & Radcliffe, 1912)",,,,,,,,,,,,,,,,,,,,,,,
"Antennarius subteres Smith & Radcliffe, 1912",V,"Nudiantennarius subteres (Smith & Radcliffe, 1912)",,,,,,,,,,,,,,,,,,,,,,,
"Phrynelox lochites Schutlz, 1964",X,"Antennarius striatus (Shaw, 1794)",,,,,,,,,,,,,,,,,,,,,,,
Family Chaunacidae (514),,,,,,,,,,,,,,,,,,,,,,,,,
"Chaunax albatrossae Ho & Ma, 2022",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Chaunax breviradius Le Danois, 1978",V,,,,,,,,,,,,,,,,,,,,,,,,
"Chaunax gomoni Ho, Kawai & Satria, 2015",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Ogcocephalidae (515),,,,,,,,,,,,,,,,,,,,,,,,,
"Coelophrys arca Smith & Radcliffe, 1912",V,,,,,,,,,,,,,,,,,,,,,,,,
"Coelophrys brevipes Smith & Radcliffe, 1912",V,,,,,,,,,,,,,,,,,,,,,,,,
"Coelophrys mollis Smith& Radcliffe, 1912",V,,,,,,,,,,,,,,,,,,,,,,,,
"Dibranchus simulus Smith & Radcliffe, 1912",V,,,,,,,,,,,,,,,,,,,,,,,,
"Halicmetus reticulatus Smith & Radcliffe, 1912",V,,,,,,,,,,,,,,,,,,,,,,,,
"Halieutopsis vermicularis Smith & Radcliffe, 1912",X,"Halieutopsis nasuta (Alcock, 1891)",,,,,,,,,,,,,,,,,,,,,,,
"Malthopsis arrietty Ho, 2020",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Malthopsis ocellata Smith & Radcliffe, 1912",X,"Malthopsis annulifera Tanaka, 1908",,,,,,,,,,,,,,,,,,,,,,,
Family Oneirodidae (521),,,,,,,,,,,,,,,,,,,,,,,,,
"Chirophryne xenolophus Regan & Trewavas, 1932",V,,,,,,,,,,,,,,,,,,,,,,,,
"Dermatias platynogaster Smith & Radcliffe, 1912",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Histiophrynidae,,,,,,,,,,,,,,,,,,,,,,,,,
"Antennarius lithinostomus Jordan & Richardson, 1908",V,"Lophiocharon lithinostomus (Jordan & Richardson, 1908)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER TETRAODONTIFORMES (85),,,,,,,,,,,,,,,,,,,,,,,,,
Family Triacanthodidae (528),,,,,,,,,,,,,,,,,,,,,,,,,
"Halimochirurgus macraulos Fowler, 1934",X,"Halimochirurgus alcocki Weber, 1913",,,,,,,,,,,,,,,,,,,,,,,
"Halimochirurgus triacanthus Fowler, 1934",X,"Halimochirurgus alcocki Weber, 1913",,,,,,,,,,,,,,,,,,,,,,,
"Macrorhamphosodes platycheilus Fowler, 1934",V,,,,,,,,,,,,,,,,,,,,,,,,
"Paratriacanthodes herrei Myers, 1934",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Balistidae (532),,,,,,,,,,,,,,,,,,,,,,,,,
"Canthidermis viola Herre, 1926",X,"Canthidermis maculata (Bloch, 1786)",,,,,,,,,,,,,,,,,,,,,,,
"Balistes rotundatus Marion de Procé, 1822",V,"Canthidermis rotundata (Marion de Procé, 1822)",,,,,,,,,,,,,,,,,,,,,,,
"Balistes humilis Herre, 1924",X,"Sufflamen chrysopterum (Bloch & Schneider, 1801)",,,,,,,,,,,,,,,,,,,,,,,
Family Monacanthidae (533),,,,,,,,,,,,,,,,,,,,,,,,,
"Cantherhines cerinus Randall, 2011",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Stephanolepis nigrolineatus Herre, 1927",V,"Pervagor nigrolineatus (Herre, 1927)",,,,,,,,,,,,,,,,,,,,,,,
"Monacanthus tessellatus Günther, 1880",V,"Thamnaconus tessellatus (Günther, 1880)",,,,,,,,,,,,,,,,,,,,,,,
Family Tetraodontidae (535),,,,,,,,,,,,,,,,,,,,,,,,,
"Canthigaster leoparda Lubbock & Allen, 1979",V,,,,,,,,,,,,,,,,,,,,,,,,
"Tetrodon compressus Marion de Procé, 1822",V,"Canthigaster compressa (Marion de Procé, 1822)",,,,,,,,,,,,,,,,,,,,,,,
"Tetrodon manilensis Marion de Procé, 1822",V,"Arothron manilensis (Marion de Procé, 1822)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER ACROPOMATIFORMES,,,,,,,,,,,,,,,,,,,,,,,,,
Family Acropomatidae (399),,,,,,,,,,,,,,,,,,,,,,,,,
"Acropoma boholensis Yamanoue & Matsuura, 2002",VE,"Acropoma boholense Yamanoue & Matsuura, 2002",,,,,,,,,,,,,,,,,,,,,,,
"Acropoma philippinense Günther, 1880",V,"Parascombrops philippinensis (Günther, 1880)",,,,,,,,,,,,,,,,,,,,,,,
"Rhomboserranus gracilispinis Fowler, 1943",X,"Doederleinia berycoides (Hilgendorf, 1879)",,,,,,,,,,,,,,,,,,,,,,,
Family Hemerocoetidae,,,,,,,,,,,,,,,,,,,,,,,,,
"Pteropsaron dabfar Iwamoto, 2014",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Pteropsaron levitoni Iwamoto, 2014",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pteropsaron springeri Smith & Johnson, 2007",V,,,,,,,,,,,,,,,,,,,,,,,,
"Roxasella fusiforme Fowler, 1943",V,"Matsubaraea fusiformis (Fowler, 1943)",,,,,,,,,,,,,,,,,,,,,,,
Family Malakichthyidae,,,,,,,,,,,,,,,,,,,,,,,,,
"Malakichthys similis Yamanoue & Matsuura, 2004",VE,,,,,,,,,,,,,,,,,,,,,,,,
Family Synagropidae,,,,,,,,,,,,,,,,,,,,,,,,,
"Parascombrops glossodon Schwarzhans & Prokofiev, 2017",V,,,,,,,,,,,,,,,,,,,,,,,,
"Parascombrops nakayamai Schwarzhans & Prokofiev, 2017",V,,,,,,,,,,,,,,,,,,,,,,,,
"Parascombrops parvidens Schwarzhans & Prokofiev, 2017",V,,,,,,,,,,,,,,,,,,,,,,,,
"Synagrops serratospinosa Smith & Radcliffe, 1912",V,"Parascombrops serratospinosus (Smith & Radcliffe, 1912)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER CENTRACHIFORMES,,,,,,,,,,,,,,,,,,,,,,,,,
Family Terapontidae (413),,,,,,,,,,,,,,,,,,,,,,,,,
"Datnia plumbea Kner, 1864",VE,"Leiopotherapon plumbeus (Kner, 1864)",,,,,,,,,,,,,,,,,,,,,,,
"Therapon brevispinis Peters, 1868",X,"Leiopotherapon plumbeus (Kner, 1864)",,,,,,,,,,,,,,,,,,,,,,,
Family Cirrhitidae (439),,,,,,,,,,,,,,,,,,,,,,,,,
"Cirrhitichthys analis Fowler, 1938",X,"Cirrhitichthys aprinus (Cuvier, 1829)",,,,,,,,,,,,,,,,,,,,,,,
"Cirrhitichthys falco Randall, 1963",V,,,,,,,,,,,,,,,,,,,,,,,,
"Oxycirrhites morrisi Fowler, 1934",X,"Oxycirrhites typus Bleeker, 1857",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER CHAETODONTIFORMES,,,,,,,,,,,,,,,,,,,,,,,,,
Family Leiognathidae (431),,,,,,,,,,,,,,,,,,,,,,,,,
"Gazza rhombea Kimura, Yamashita & Iwatsuki, 2000",V,,,,,,,,,,,,,,,,,,,,,,,,
"Leiognathus edwardsi Evermann & Seale, 1907",V,,,,,,,,,,,,,,,,,,,,,,,,
"Leiognathus panayensis Kimura & Dunlap, 2003",VE,"Photopectoralis panayensis (Kimura & Dunlap, 2003)",,,,,,,,,,,,,,,,,,,,,,,
"Leiognathus philippinus Fowler, 1918",X,"Eubleekeria splendens (Cuvier, 1829)",,,,,,,,,,,,,,,,,,,,,,,
"Leiognathus stercorarius Evermann & Seale, 1907",V,"Photolateralis stercorarius (Evermann & Seale, 1907)",,,,,,,,,,,,,,,,,,,,,,,
"Nuchequula flavaxilla Kimura, Kimura & Ikejima, 2008",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Photoplagios laterofenestra Sparks & Chakrabarty, 2007",V,"Equulites laterofenestra (Sparks & Chakrabarty, 2007)",,,,,,,,,,,,,,,,,,,,,,,
Family Chaetodontidae (432),,,,,,,,,,,,,,,,,,,,,,,,,
"Chaetodon adiergastos Seale, 1910",V,,,,,,,,,,,,,,,,,,,,,,,,
"Chaetodon argentatus Smith & Radcliffe, 1911",V,,,,,,,,,,,,,,,,,,,,,,,,
"Chaetodon carens Seale, 1910",X,"Chaetodon nippon Steindachner & Döderlein, 1883",,,,,,,,,,,,,,,,,,,,,,,
"Heniochus singularius Smith & Radcliffe, 1911",V,,,,,,,,,,,,,,,,,,,,,,,,
"Roa rumsfeldi Rocha, Pinheiro, W&ell, Rocha & Shepherd, 2017",VE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER GERREIFORMES,,,,,,,,,,,,,,,,,,,,,,,,,
Family Gerreidae (395),,,,,,,,,,,,,,,,,,,,,,,,,
"Gerres philippinus Günther, 1862",X,"Gerres filamentosus Cuvier, 1829",,,,,,,,,,,,,,,,,,,,,,,
"Xystaema baconensis Evermann & Seale, 1907",V,"Gerres baconensis (Evermann & Seale, 1907)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER LOBOTIFORMES,,,,,,,,,,,,,,,,,,,,,,,,,
Family Lobotidae (504),,,,,,,,,,,,,,,,,,,,,,,,,
"Hapalogenys filamentosus Iwatsuki & Russell, 2006",VE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER LUTJANIFORMES,,,,,,,,,,,,,,,,,,,,,,,,,
Family Haemulidae (435),,,,,,,,,,,,,,,,,,,,,,,,,
"Hapalogenys meyenii Peters, 1866",X,"Parapristipoma trilineatum (Thunberg, 1793)",,,,,,,,,,,,,,,,,,,,,,,
"Plectorhynchus doanei Seale, 1910",X,"Plectorhinchus chaetodonoides Lacepède, 1801",,,,,,,,,,,,,,,,,,,,,,,
Family Lutjanidae (437),,,,,,,,,,,,,,,,,,,,,,,,,
"Aphareus manillae Borodin, 1930",X,"Aphareus furca (Lacepède, 1801)",,,,,,,,,,,,,,,,,,,,,,,
"Lutianus luzonius Evermann & Seale, 1907",X,"Lutjanus boutton (Lacepède, 1802)",,,,,,,,,,,,,,,,,,,,,,,
"Lutianus orientalis Seale, 1910",X,"Lutjanus russellii (Bleeker, 1849)",,,,,,,,,,,,,,,,,,,,,,,
"Lutjanus palmeri Fowler, 1931",X,"Lutjanus maxweberi Popta, 1921",,,,,,,,,,,,,,,,,,,,,,,
"Macolor macularis Fowler, 1931",V,,,,,,,,,,,,,,,,,,,,,,,,
